,mean,sd,eti89_lb,eti89_ub,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
v_1|pid_offset[53],-0.06808743620301311,1.0330546874384379,-1.697674242133143,1.5607959073831488,4560.869790156005,2907.6371334005025,1.0000872585943374,0.01530849016240208,0.011061435342382171
v_1|pid_offset[54],-0.18743118505195322,0.9940898066203671,-1.7462443185844785,1.407186139372716,3797.525709417024,2839.308498713172,1.0020200890105273,0.016161831993507562,0.01111905970971578
v_1|pid_offset[55],-0.09575997385026812,0.9886374461311671,-1.6820608109004278,1.4973640435758457,4957.565389001843,2973.094149607081,1.0008648732630347,0.01405710844731361,0.009531048453088952
v_1|pid_offset[56],-0.1917765643142203,1.0007251777620747,-1.778887851086064,1.3939328724326687,4098.548490487783,2752.515191604687,1.0003154863326704,0.01568088798081451,0.011387293868744033
v_1|pid_offset[57],-0.0927363081945212,0.9948954182695455,-1.6418263279380791,1.5107921809788365,3943.570048545193,2723.033157397444,1.0011553298754252,0.01590484476177994,0.011967362831321009
v_1|pid_offset[58],-0.020942213856491063,0.9928626612818738,-1.5642602423935592,1.54864279769004,5464.874341305027,3147.283927930033,1.0002438661217972,0.013381638164778567,0.009707634004986015
v_1|pid_offset[59],-0.002613134888161321,0.9487575681101401,-1.5589105313394898,1.5322674035296104,3964.2152571306697,3211.1173464454864,1.0004909807294406,0.015065434644936922,0.010547393238512807
v_1|pid_offset[6],-0.03365331155241279,0.9724289238438691,-1.5795985436930866,1.534197540587184,4917.316123177123,2839.120640765923,0.999515258930616,0.013859905916936486,0.009954847373584302
v_1|pid_offset[60],0.0851222583469262,1.0245287083736667,-1.5717826037270684,1.7092398342737196,4425.287359112007,2972.5624416610135,1.0013980356906438,0.015394859478865826,0.010680471899730053
v_1|pid_offset[61],-0.07817716226634037,1.0033482791801704,-1.6802138606158974,1.5206368898218483,4450.827349813932,3248.4868811864944,1.001694067823125,0.015034711079464275,0.010630492795970274
v_1|pid_offset[62],-0.10460735770117466,0.9864327696084229,-1.703804433442201,1.479525785356744,5072.722903468565,2961.4916951637515,1.0007552757389844,0.013823077874506193,0.009704024657739521
v_1|pid_offset[63],-0.12405916292908364,0.97468861070298,-1.6772613675806336,1.4554793751822581,4286.787569046291,3124.3012752667137,1.0009870998665031,0.014884313431107136,0.010370183663727568
v_1|pid_offset[64],0.04238276674482833,0.9557503444323834,-1.478842757532278,1.5663395239809206,4846.210600218179,2961.641690495532,1.001628856290662,0.013726535467903414,0.00967261756475791
v_1|pid_offset[65],-0.0434727377238534,0.9931101935611503,-1.6337166996401014,1.529498325973203,5100.9376034993875,2839.5748967949044,1.001463989379151,0.013928260807212087,0.009600196202899754
v_1|pid_offset[66],-0.13405426075923402,0.9950141386749118,-1.752942373924416,1.4711700610665934,5920.122417638611,3307.2404949672336,1.0004727779537617,0.01293984179449185,0.00909376075330092
v_1|pid_offset[67],-0.07215884126295288,0.9653561026602572,-1.5943160482284728,1.4753732450066013,4564.036502971438,3130.393033279653,1.0003178968793818,0.01438710963962398,0.010261479507222402
v_1|pid_offset[68],-0.11250836413816091,1.0026853807952143,-1.7022327142740326,1.4753527682534118,4916.465045171508,2885.2161770540356,1.0024070785248935,0.014298137755262176,0.010077020482147665
v_1|pid_offset[69],0.16773264033393173,1.0084277839661286,-1.423852466394297,1.8256731568209654,4073.0759169323815,2518.488252443898,1.0018265357647589,0.015870231714444176,0.011140899979276982
v_1|pid_offset[7],0.08531414583264324,0.9951673601766285,-1.473847455257703,1.698187743936309,4454.066633211475,3191.4700978017913,0.9994885339085907,0.014889666688969834,0.010367158276123428
v_1|pid_offset[70],0.05687599447834473,0.9859683648284037,-1.504805482329168,1.6202931435936703,5295.563073578581,2958.673232039657,1.0004225421018327,0.013514305264737368,0.010047364781045943
v_1|pid_offset[71],-0.08849853141482171,0.988418720362726,-1.6865378677489145,1.4692953749640156,4782.790672695599,3046.3082991200504,1.0007740863667436,0.01430815233156802,0.009921465795244937
v_1|pid_offset[72],-0.16596560001264354,0.9948070989630529,-1.751756187591338,1.4158333154539073,4461.2167482213445,2865.595360486334,1.00170718160266,0.014879238880483344,0.011057911818035629
v_1|pid_offset[73],0.042727996477423875,0.9862126680220124,-1.5465244670568414,1.5819150114074922,4115.780752630788,2793.238437880116,1.001280130411135,0.015377966571337335,0.010802431825053825
v_1|pid_offset[74],-0.05475396193240866,1.0009072088914839,-1.6894975235144212,1.4946248492910497,3669.1588997021195,2366.721991774361,1.0015395303563481,0.016646459876305305,0.011862580418108377
v_1|pid_offset[75],-0.08724801376986759,0.9831729868624891,-1.6244721038578014,1.4728709908416957,5388.834852020164,3021.4485468752373,1.0025665630326412,0.013417616796555842,0.0090093058338006
v_1|pid_offset[76],0.21615545910165904,0.9985451271208377,-1.3870068459360667,1.79120849155225,4050.986505425705,3106.804606724874,1.0027354237956072,0.015684901110478214,0.011027941144056098
v_1|pid_offset[77],-0.08058864072036055,0.9819874854681463,-1.6793089510657422,1.4631410689000133,4926.08506288259,3409.4122799580286,1.0016741413436,0.013985362657968113,0.009734547183592786
v_1|pid_offset[78],-0.032168684322202795,0.9827798754861518,-1.5508120332970243,1.5382104349666534,4371.493328493241,2798.725628390241,1.0013544814772684,0.014966491091140259,0.010321369568934938
v_1|pid_offset[79],0.047797483024827156,0.9855472863156346,-1.5337828473205926,1.59668352084337,4876.117904276337,2903.09927714252,0.9999952449414121,0.014100920489822002,0.01017003664620905
v_1|pid_offset[8],0.013259791847401416,0.9797691658994722,-1.5726550440045448,1.5943510695046645,5011.37440347434,2861.7473004400226,1.0001626863445359,0.013892894671544254,0.009937580197747016
v_1|pid_offset[80],0.1208772903230219,0.9816996239431341,-1.4448909918256962,1.6572214533034761,3933.1992984829994,2869.5564282120863,1.0003548810821064,0.01563711598819012,0.011126713348750058
v_1|pid_offset[81],-0.16481387223284608,0.9900157109917925,-1.7596770222233598,1.4100768988455192,4879.371399839296,3044.567914085061,1.00043471382107,0.014190092107454746,0.010056478185591713
v_1|pid_offset[82],0.02813111941764899,0.9907041087806449,-1.5786795284085469,1.5781540073830675,4556.670711334578,3059.2429255519514,1.0002243489055003,0.014701954610689674,0.010310835292292863
v_1|pid_offset[83],-0.14047914001880657,0.9983483193776135,-1.7148874114469002,1.4539117777518042,4600.860257872128,2760.8570606441435,1.0018169115899866,0.014704706471680736,0.010680819669178594
v_1|pid_offset[84],-0.03648144759719103,1.0107569738684132,-1.6474624476395343,1.569209659726523,4289.54326951593,2937.6241385052854,1.0009256006689005,0.015444083242736314,0.010616415549580382
v_1|pid_offset[85],0.06190364369138459,0.986203356122549,-1.4978690622300257,1.6580330220163786,3945.1761727811236,2845.0865379037955,1.0003092994189462,0.015714639031681594,0.010516803403629003
v_1|pid_offset[86],0.2896877123828673,1.0560728096715652,-1.4103273445295346,1.999556470556064,4180.3459362881495,2802.8747741364655,0.9995265898287369,0.01637792080016767,0.011552549729958166
v_1|pid_offset[87],-0.10480043032832564,0.9737412275123744,-1.6370105226187572,1.4912917259142089,5032.651629163522,3029.319628402298,1.0012922113871574,0.01373154094004216,0.010032529748879814
v_1|pid_offset[88],0.16202756807577157,0.9876655850963303,-1.4237757463957288,1.686637900068537,3769.2152244526565,2941.27042177737,0.999973102846287,0.01607824369882985,0.011049964609428468
v_1|pid_offset[89],0.0018234643506784536,0.9597140668742588,-1.5177920898524513,1.542963167951885,5241.807288984667,3243.995186049778,1.0012989281337046,0.013264368980539547,0.009181920484831923
v_1|pid_offset[9],-0.07462979335641791,0.9856353627234572,-1.623961451715486,1.4680648721893514,4713.646548658095,2539.5316809711253,0.9998400043498192,0.014426256104604119,0.01030057921708587
v_1|pid_offset[90],-0.01764161391761659,0.9864880301689536,-1.5962336222804225,1.5823720663093184,4510.804765814808,3051.510801112863,1.0020750569780594,0.014693850058609653,0.010433640394234257
v_1|pid_offset[91],0.10826276129653599,0.9895384622297081,-1.4425752162600056,1.671156790678726,4746.35946399653,3233.604161497224,0.9996614325178318,0.014380393623179524,0.010236170034596032
v_1|pid_offset[92],0.040643595441087046,0.9605182980854494,-1.5058163584543538,1.563503747600409,4467.9407420235875,3022.563256446036,1.0009002103442965,0.014372360013344685,0.010081773451719756
v_1|pid_offset[93],0.023894784636065484,0.9698607517550756,-1.4977719976789028,1.58655988564237,4207.4540636540305,2744.8850664933234,1.0031645252457613,0.015017395530199948,0.010709823137965114
v_1|pid_offset[94],0.19518871951393754,0.9949410957230438,-1.42064978154665,1.7654611471379615,4818.366656573508,2796.584569450674,1.0008225239011435,0.014312959887462546,0.010135034511345165
v_1|pid_offset[95],-0.0842688669017587,0.9781007446975397,-1.6172674169663457,1.4977166778308397,3677.530235404129,2551.6115681078345,1.0002921800678741,0.01614768538882852,0.01145606281291413
v_1|pid_offset[96],0.11893776734306608,0.9803471869656238,-1.3910369970873226,1.6506226694519774,4681.852080020687,3028.8874019131904,0.9999155299992551,0.014356074576960426,0.010473733854031192
v_1|pid_offset[97],-0.10863011079753858,0.9790570002292963,-1.6778985976793823,1.4394117740729495,4803.359646915233,3047.58851595607,1.0003418318850066,0.014122546281351884,0.010052375265246896
v_1|pid_offset[98],-0.12174438711702291,0.9983161671795437,-1.7383598046599833,1.492151476565318,4352.617557579624,3177.0359081428196,1.0002870866177052,0.01514999768429169,0.010740090059940869
v_1|pid_offset[99],-0.21201160014372694,0.9908999036817194,-1.7451629826482173,1.3752163729951867,3851.560452708414,2958.665510155414,1.0024408343258768,0.01597376937432363,0.011286440328423636
v_1|pid_mu,1.9681063822964677,2.9561721184139493,-2.834648111428538,6.5463621760970145,4492.815369902777,3101.664260228607,1.0008534777132772,0.044046375415935896,0.03156203485407481
z,0.5644275570050006,0.009748542087060191,0.5489028562115513,0.5796316488626292,3005.677016140316,2925.29190614396,1.0009368951040785,0.00017798639506795924,0.000126717370688001
t,0.0020447149547007447,0.0010089378519487157,0.0010691863685577594,0.003938813499653202,2993.778548969825,1853.4407373011402,1.0015803556321194,1.420912797550671e-05,1.899847102984379e-05
v_1|pid[0],-0.0013538505131802973,0.06257500128916481,-0.09875067139798037,0.09037705709419667,3644.5267411478562,2881.4799438092696,1.0032678774994257,0.0010853236355178211,0.0014380481218480025
v_1|pid[1],-0.010009970558401417,0.06370878541343937,-0.11703427820389532,0.08284458626461824,4091.033482907238,2348.7166315003055,1.0025590729825835,0.0010472539746072178,0.0012510652989031754
v_1|pid[10],0.0026059479025451024,0.06419221701572514,-0.0958021787883265,0.10185020215808162,4445.904367872788,2771.646765126584,1.0032597607004559,0.0010101709313955927,0.0012817315747835527
v_1|pid[100],0.01811322970499179,0.06713457625747914,-0.06827462862550113,0.1377929008548397,3453.3996527101835,2431.924749359422,1.00144294552819,0.0012504582113555345,0.001644175588260972
v_1|pid[101],-0.0037639448690608523,0.060363084056106776,-0.09894505801653228,0.08501020797471213,3746.235422543468,2749.7496004683203,1.0024227180786018,0.0010557514172778784,0.0013962208414720078
v_1|pid[102],0.028677223841825947,0.07488288069878725,-0.056222076752616326,0.16492216256382425,2529.988940826641,2106.00236698719,1.0028942399161336,0.001688229533362245,0.002615730516200928
v_1|pid[103],-0.022431564511501776,0.0708283990789539,-0.14916392170044207,0.06455289214003436,2474.8515368521216,2185.047409053991,1.0015311548914156,0.001595610692875537,0.002226032784800048
v_1|pid[104],-0.0020771033817460803,0.06088177120252943,-0.10312286561637089,0.08977101943602378,4370.681039006596,2865.773992424205,1.0026053265019195,0.0009322731511336427,0.0011017772549741765
v_1|pid[105],0.007543009778202551,0.06509164013854082,-0.08303746580961097,0.11462081443599748,3729.781052863834,2721.9753799767886,1.0027712602508276,0.0011226439524854653,0.001743315261488074
v_1|pid[106],0.009027903578157125,0.06350999466685743,-0.08150218869945196,0.11770099702278806,3716.369185586501,2536.9479823096644,1.0020822658954194,0.0011080530383897026,0.0013385163287072126
v_1|pid[107],0.009555176253126057,0.06598710688384705,-0.08344618313651059,0.11544837090944822,3374.5720293227423,2667.43913285728,1.002668530313815,0.0011671220433756735,0.0015342306478747503
v_1|pid[108],-0.012486796646142013,0.06402705027303561,-0.12362919391397695,0.07380207357374978,3794.8612308307265,2422.8982197168493,1.002552404161189,0.001080319259046219,0.001421818595444996
v_1|pid[109],-0.0024377675235644413,0.06421163794745084,-0.10577209061560003,0.09310060621039111,3728.482469977147,2513.0925173199034,1.0036349176894777,0.0011041306740989705,0.0014258505265840509
v_1|pid[11],0.02751246019949685,0.07130618509347544,-0.055092572538681356,0.16134512888732708,2676.5536217496574,2194.1896067190182,1.0009196897993002,0.0015331860019718781,0.0020049663831293602
v_1|pid[110],-0.0043584092542054715,0.06221911258262662,-0.1047762539090689,0.08713739310447378,4189.6639687356865,2708.782054657593,1.0013941842358822,0.0009749142896091616,0.0013881287528697377
v_1|pid[111],0.006287086473297057,0.06422226709921582,-0.08797150938350655,0.1081822915162137,3762.2984531834995,2563.4266493090336,1.0029330123318965,0.0010603891320471839,0.001476716107503677
v_1|pid[112],0.00781944832322436,0.06380624818127296,-0.08516645414394738,0.11044466879447762,3956.653375707099,2479.8804335900886,1.0016564505945047,0.0010646496037377616,0.001396026819165336
v_1|pid[113],-0.004467407666393459,0.06424455500381478,-0.10992881759865927,0.08943782424637821,4505.820294599233,2698.921929073428,1.0037056808558271,0.0010284482676866872,0.0013160823031871135
v_1|pid[114],-0.010194886810457306,0.06367630772751151,-0.11970096766874273,0.07950679362097939,3363.2292777853695,2267.7592360283033,1.004128319644965,0.00115310890246663,0.0013866700762374322
v_1|pid[115],-0.007637752709881809,0.06207642093286999,-0.10420007583067552,0.07967717836836126,4045.602418964397,2506.6165246438463,1.005048225337405,0.0010219794597544217,0.0014148101430151935
v_1|pid[116],0.014328281877886585,0.06495941142710054,-0.06922236086321465,0.13003567033037264,3278.2590203404475,2092.0560235298904,1.0018787916014273,0.0013008270650374434,0.0018372103940714148
v_1|pid[117],-0.016497864664598565,0.06477307019736692,-0.13112899240278733,0.06843032759044172,4114.322643370549,2601.9952407210517,1.001580351519655,0.0011174459540520664,0.0014777432911270416
v_1|pid[118],-0.017076677203683024,0.07063765478695572,-0.13670927920370168,0.07454133664060728,3349.61613765747,2292.0628699782355,1.0013979134217976,0.0013171658477714118,0.0017639619169571381
v_1|pid[119],-0.004280393814808581,0.06274715999572311,-0.10874705776557597,0.09272198351187624,4531.169350885739,2357.2653742246903,1.003503926459243,0.0009522860851012302,0.0011221968983985812
v_1|pid[12],-0.011274253964867207,0.06322618062276611,-0.11621622065009991,0.07494102951798914,3785.808432915912,2327.8036479596235,1.0035008517434505,0.0011142691776166163,0.0015618507567992375
v_1|pid[120],0.0009620332922219625,0.06204235369065311,-0.09774366392485881,0.10130938669063863,4448.09167103128,2593.5741316030985,1.0022346881358373,0.0009681461114786712,0.0011964878384031648
v_1|pid[121],-0.009966724795306628,0.06529928915675423,-0.12078157169463637,0.07925711375117452,3452.0912206898215,2294.4089519862996,1.0023185889261812,0.0012338182061702786,0.0016667551704812387
v_1|pid[122],-0.00474581321854675,0.061776274564935944,-0.10389659530697665,0.08520833173043252,4487.768366656176,2662.640952829497,1.00473202731646,0.0009516463805907334,0.0011849694371305031
v_1|pid[123],-0.014914434285075714,0.06972526508904882,-0.12670061338005723,0.07213797870969604,2679.750279750927,2203.4261555340045,1.0025659297699208,0.001526773401592278,0.002422907312681688
v_1|pid[124],-0.001495557609363699,0.06241975544996859,-0.10094891168445459,0.09560288941395538,4201.392422322815,2947.844410404206,1.0011587072441372,0.0010128404815045952,0.001313895692200707
v_1|pid[125],0.008643051747970771,0.06126201947690995,-0.07930029003918254,0.10638774122778663,3688.3841444660493,2393.9958017900667,1.0026737339868563,0.0010787998691948002,0.0013932002476781035
v_1|pid[126],-0.007283194993568391,0.06179629966329195,-0.11116018186750896,0.08181892930800085,3907.552190177473,2546.1168531787634,1.0057333689718186,0.001040691412464823,0.0013858663442821537
v_1|pid[127],0.00355113291689042,0.06470559730145242,-0.08933428774504211,0.10578307216188475,4348.187539091816,2782.0440932349593,1.0028350055772006,0.0010322292866931976,0.0014270929045524477
v_1|pid[128],0.009294389758349482,0.06475278209439307,-0.08168187551554142,0.11581103252054827,3986.6678717901304,2744.8989672035073,1.0022664547338966,0.0010723460205564084,0.0014471125310399784
v_1|pid[129],-0.01720705945528679,0.07121067593684396,-0.13980933720061234,0.06945036159198939,3577.3554553441563,2100.7882905642873,1.0025557182450533,0.0014296862041693944,0.0021682153262909446
v_1|pid[13],0.01895241812262735,0.07162588061268421,-0.07120911423048103,0.1396663080408856,3271.9646529786246,2254.920347165148,1.0023671361932283,0.0014818332514656724,0.002684890585932747
v_1|pid[130],-0.0031477197457718937,0.06766724211536555,-0.10246216737810657,0.09614507477056133,3880.2675561489755,2553.4200947999793,1.003496284611531,0.0012437150361250466,0.0018574087000881143
v_1|pid[131],-0.003787302540071949,0.0635779179512463,-0.10374841745872972,0.09207988915008176,3080.066419105195,2330.3724319861603,1.0032947783872805,0.0012035727243706689,0.0016008166575839583
v_1|pid[132],0.00039453030187273973,0.06357679670849915,-0.09844545751555023,0.09847626406208143,4293.548674389796,2441.1398337687074,1.0058957624752531,0.0010023891755143255,0.001232260091893318
v_1|pid[133],-0.01471072192849995,0.06780160484937713,-0.12856140755594223,0.07404941084997506,3518.4521780940495,2102.9496586099644,1.0026120256661821,0.001217672060894025,0.0018253870440354538
v_1|pid[134],0.024180951840775244,0.07075271223651704,-0.05994740689095288,0.15736931651118308,2972.733494947462,2354.1745455534815,1.0022622004399984,0.001467497221448081,0.0019577452574178846
v_1|pid[135],-0.009580551610354999,0.0625282313378727,-0.11901991715449185,0.08017661579914621,4374.6447581548055,2976.642246275374,1.00425611100073,0.0009774234543591836,0.00113882714059983
v_1|pid[136],0.008169013166276877,0.0652993766453244,-0.08279791364833734,0.11431883421248196,3391.527346914159,2443.8961229932825,1.0040383125860604,0.001248208114080295,0.0018033184499045675
v_1|pid[137],0.0017433029580268158,0.06254603913004704,-0.09302533470375585,0.10062941308300254,4687.2353915210415,2662.4084415554894,1.0031434318035057,0.0009342779886304833,0.0012640440785054237
v_1|pid[138],-0.0026186785798299446,0.06480321236380582,-0.10645864491699046,0.09647167051346096,4119.546581529127,2572.030572773197,1.0032589387545754,0.0010559454651275335,0.0013149321732025768
v_1|pid[139],-0.008271756925668537,0.06228083243066519,-0.11041804745106523,0.08259920322190323,4220.195261917049,2758.4307148426196,1.001850949362463,0.0010226978372571377,0.0013224147278996339
v_1|pid[14],-0.0059250130638180834,0.06594188392896354,-0.10792163954684857,0.09048660610796698,3128.846617619793,2345.7043831307665,1.0028792890426192,0.0012907519171484955,0.0019639198787434037
v_1|pid[140],-0.013998508647813832,0.06995986285334688,-0.13036189110946989,0.07586352771249989,3249.3100845374597,2214.3013528963183,1.0019067963178077,0.0013466959353335404,0.0020415097755759584
v_1|pid[141],-0.0011474644432229175,0.0635067772586131,-0.10244298987918478,0.09595465059693026,4005.618607722192,2697.3130088916696,1.0016215589646407,0.001062918272072104,0.001335549459515543
v_1|pid[142],-0.0056620428762198735,0.06205059277318586,-0.10822716578162321,0.08789962931031785,4241.012548031823,2786.8404524917714,1.0008415716438408,0.0009491605595954913,0.0011593294817596686
v_1|pid[143],-0.00464834981778692,0.0679222867000668,-0.11045705938143817,0.09519137063783087,4046.1609647357764,2305.9187557583186,1.0036921231959302,0.0011217388218455922,0.001640569904317858
v_1|pid[144],-0.010319054902210141,0.06907864378177903,-0.1281423785365792,0.08522141333984902,4141.0854177727,2396.612066231335,1.0005581052506893,0.0012031837295351543,0.0016309315843786184
v_1|pid[145],-0.017649832342416884,0.07071664981621265,-0.14011425450780127,0.06945275360805317,3035.125114174105,1950.4244934496899,1.0019921506290477,0.001554818961166021,0.0023862046557526742
v_1|pid[146],-0.010668772424213997,0.06638552839825762,-0.12091510193242858,0.08118103812147225,3049.1455355090275,2084.329079100432,1.0021609292755544,0.0012935167382868264,0.0017996372459770607
v_1|pid[147],0.0009343817775536206,0.06042758285011513,-0.09380198193794438,0.09309185155624314,4445.854888543584,2761.422022242987,1.002474895829731,0.0009191384861337428,0.0012034432607979288
v_1|pid[148],0.004636078782313907,0.0645744117439575,-0.09199094632033818,0.10987772926828895,4094.71305084682,2567.116623632137,1.004043998539769,0.0010197599460110157,0.0012396177303030693
v_1|pid[149],-0.018084987145016752,0.06719184125780796,-0.1329516292320099,0.0676673646835641,3359.2113574181576,2242.1516708957915,1.0035773179020964,0.0013389738574704534,0.0017861406567385289
v_1|pid[15],-0.004364269551107522,0.060047903819730984,-0.1009145783412541,0.08463120208447564,3746.512383989722,2792.4418876217783,1.0029205661760494,0.0010042056292081582,0.0012828500825036561
v_1|pid[150],0.004206620486387197,0.06391766087218005,-0.09093067719567105,0.10522796369034695,3832.015794941124,2689.9405540269986,1.005589590112083,0.0010826316056183891,0.0014224804354786126
v_1|pid[151],0.009072790288934039,0.06646068951101408,-0.08197408017240775,0.11776642486164497,3916.952318650063,2769.7392347179457,1.0023917579951198,0.0011249771817687258,0.0015733814002918637
v_1|pid[152],0.008087847894489882,0.06483421659920321,-0.0857153687732237,0.11754020949752005,4102.820212681443,2505.8262031390955,1.0062894433354528,0.0010544256746107417,0.0013377348918732657
v_1|pid[153],0.0008635169339281543,0.06157548128056994,-0.09373932088427704,0.0947380696925593,3810.8716314436065,2732.116034045411,1.0014472358709052,0.0010514924770454708,0.0012943892279784512
v_1|pid[154],-0.02127999906166716,0.06963059690522941,-0.14360124188328835,0.06477976853168484,3149.7971697903395,2227.1197257413082,1.0008316553119894,0.0014161203040342115,0.0020146986028428933
v_1|pid[155],0.0028456073752533453,0.06225410442263373,-0.09529919143735059,0.10481491302822389,4671.646438184948,2890.6642430831694,1.0035433107543028,0.0009295227116912817,0.0010575296090142888
v_1|pid[156],0.014903193654061843,0.06828453704660883,-0.07549107759153359,0.1337967886809986,3314.178147395711,2089.238498341308,1.0020126682918777,0.0013488373256530291,0.001770490131955155
v_1|pid[157],-0.00350541475013453,0.06382717230075048,-0.10703879575690343,0.09162478458181617,3650.535627966954,2625.027796913289,1.0045804688356743,0.0011094426427267728,0.001452175413110939
v_1|pid[158],0.008802365499681549,0.06612452516561639,-0.08505696900392369,0.11493494856007078,4358.82118743145,2515.714635457631,1.003726816063998,0.0010645382551274418,0.0014573970043489128
v_1|pid[159],-0.01788924444287884,0.06894167997149257,-0.13518084309918516,0.07016202569862486,4054.5437755950725,2498.5083916799886,1.005234781658426,0.00129876718631849,0.0019299769218598562
v_1|pid[16],-0.0175850427491164,0.06412625217715748,-0.12967448445328741,0.06551444158445702,2995.22422019093,2334.7332540090592,1.0014824478709734,0.0012570393297133514,0.001816960703842454
v_1|pid[160],-0.004877198152806992,0.06420612987750642,-0.1082845108240627,0.08948329189079242,3817.7133064438017,2605.9149379276014,1.0023644511869756,0.001075705409863156,0.0014593314653184631
v_1|pid[161],0.010568671788265512,0.06868626576799178,-0.08379463987862394,0.12497309923196397,3757.8869327850084,2125.113624601771,1.0046609801852757,0.0012260921172772181,0.0016736195395185944
v_1|pid[162],0.009670876658038003,0.06267300053182735,-0.07933233483227023,0.11763725474441467,3976.056088916777,2564.62476093502,1.0033507608314896,0.0010489030711385175,0.0012219568127574206
v_1|pid[163],0.011161506517412528,0.06347744287632465,-0.07117237851575431,0.11279058056806075,3738.8038524213443,2567.055027548764,1.0047544842847946,0.0010932007828531993,0.0019266517438860998
v_1|pid[164],-0.0008452289452472354,0.06210884074761926,-0.09200285471510491,0.09171071422000567,4530.011649794704,2941.7051088799963,1.002691759308221,0.000945679731008619,0.001347602202891025
v_1|pid[165],-0.01177536833112503,0.06372271827038758,-0.11912076368964788,0.0784841166921326,3994.1096415005923,2681.494019039686,1.0030264964633229,0.0010645410904953087,0.0012910119537592997
v_1|pid[166],-0.005504841811130699,0.0640936864783591,-0.1121316091022534,0.08901316923238303,4151.254009287876,2453.6120199215593,1.0046806863168694,0.0010618833991258585,0.0013353957636963695
v_1|pid[167],-0.008696970475176778,0.06275582991062564,-0.10966942595634753,0.08065113274521515,4129.819996088326,2667.460583077003,1.0045812092400697,0.001028012690344955,0.0013749716010348833
v_1|pid[168],-0.011014755092266893,0.0660268892261832,-0.11692053071051474,0.08081912956516754,3159.960442601687,2100.0359432281775,1.002294439997268,0.0012696126751865922,0.001732890796387907
v_1|pid[169],0.004024363381338164,0.06387574680780878,-0.08923815792078052,0.10541287252799388,4658.069098684197,2588.3559383958236,1.001844253819716,0.0009637296019459295,0.0013340497535880773
v_1|pid[17],-0.013964898881541912,0.06813385253276168,-0.13019679285372457,0.07477220459694799,4080.11268220799,2573.8024596899986,1.0064797018847451,0.0011691327494812761,0.0015759172496653622
v_1|pid[170],-0.01083872057600196,0.06500287398697714,-0.12006985657399084,0.07638962341724202,3592.9087640387042,2314.9483649871463,1.0032373891697595,0.001160599816974411,0.0014126805452663535
v_1|pid[171],-0.0033559419216598585,0.05820591128112018,-0.09792046027175559,0.0878584272791247,4047.4907461036373,2921.869101602002,1.0042503516472825,0.0009262699054761086,0.0010784672518972533
v_1|pid[172],0.004154557197078991,0.06183285932845618,-0.08763976033696713,0.0996373761110337,3767.550112098001,2936.7021212967106,1.0043905886752775,0.0010139273781256824,0.0013091298448998066
v_1|pid[173],0.008932493451812195,0.06475421875596987,-0.08314149411965362,0.11378277739531341,3779.9159105234976,2395.0019496397226,1.0019530516267785,0.0010739161015700719,0.001471409756794385
v_1|pid[174],-0.002021328219559029,0.06036603849347452,-0.09159732145213449,0.09061261116646638,3919.9753945017587,2565.2113942077654,1.0039029200251899,0.0010357726971802986,0.0013405491241695784
v_1|pid[175],-0.013235646779022371,0.06508245864005333,-0.1178141005382792,0.07146786044062114,3226.545994784872,2213.919387173954,1.0019043643889674,0.0013127620286202087,0.0018245552821024018
v_1|pid[176],0.012192945626020222,0.0669566406917179,-0.07643898140522465,0.12795905808043584,3717.815791089798,2328.978644311863,1.004509872150802,0.001152044536466918,0.001499015066687044
v_1|pid[177],-0.009895645832260722,0.06439582185892852,-0.12313116951333364,0.08056051641967389,3783.8427977319093,2561.3185779753453,1.0027209565658333,0.0011046713461682347,0.0013422644222274573
v_1|pid[178],-0.014964064024280204,0.06543045067946511,-0.129149536590554,0.07343769079870999,4068.230659781525,2391.775210230937,1.0043706566457766,0.0011036424587692638,0.0013312568230523672
v_1|pid[179],-0.01105497377736092,0.06662647995618239,-0.12053337959043603,0.0772443008128679,3785.494569107874,2652.981049171474,1.0036794915873595,0.001140818714561272,0.0017166574919096737
v_1|pid[18],0.008464542774819079,0.06692565091196027,-0.08726127611224782,0.11993451509429927,3926.609323393139,2639.7639208262217,1.0040122657223483,0.0011352491050129463,0.0014790384408183436
v_1|pid[180],0.015869589426947012,0.06904562197152042,-0.07403565471334368,0.1355719426373728,3044.3140726647143,2019.3860389816384,1.0035478377716478,0.0013474799503253086,0.0018003546637895137
v_1|pid[181],-0.0007314972840284688,0.06443610863560553,-0.10017667502066152,0.09746238669176943,4754.800241659197,2612.347800297615,1.0006167063400564,0.0009939732590770597,0.0013747428405501275
v_1|pid[182],-0.0022662616388400042,0.06229617869206906,-0.10494914396441757,0.09317736440523386,4148.370108555879,2736.2233695170166,1.0031416400065278,0.0009984290986372894,0.0011863763278178615
v_1|pid[183],0.014970043232830587,0.06977753174647358,-0.07932431016092063,0.13410635587550787,3324.6974095682413,2245.772352907595,1.0037416346696815,0.0013174725725380663,0.0019466775951811342
v_1|pid[184],0.006781209658524167,0.06422337955550761,-0.08541113839961317,0.11449285906181533,3224.7946319794323,2229.4535394245268,1.004714362758472,0.0012086693399709983,0.001515268936195966
v_1|pid[185],0.0061652688180974646,0.06415526182977042,-0.0857885648314022,0.11435395227207382,3796.37371243089,2316.7084221143064,1.0027822983836117,0.001117403733640804,0.0013722546678510256
