,mean,sd,eti89_lb,eti89_ub,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
v_1|pid_offset[gpqa/gpqa_main/198],-0.07052721381649853,0.8199375939544182,-1.3972973377846627,1.2221924921640024,9814.907554997315,2730.4255561288323,0.999513747935586,0.00826100989658742,0.005766034592068651
v_1|pid_offset[gpqa/gpqa_main/2],-0.02806264927032994,0.8479628081737305,-1.3896750982103556,1.3312558029863713,8081.073254323912,3147.6691597798567,1.0007991658574167,0.009467354636894468,0.006512842260984253
v_1|pid_offset[gpqa/gpqa_main/216],0.17904000507968626,0.7639557319661915,-1.0298940774643062,1.3986297193481703,10363.3278220481,3002.683236623343,1.0017217660765965,0.00752708234694321,0.005514237610819631
v_1|pid_offset[gpqa/gpqa_main/218],-0.07333310044840297,0.7078464024668736,-1.2018303241458215,1.057166613106601,8114.319793212661,2998.5039787831793,1.0019143954989091,0.007832098220367961,0.005726470862121379
v_1|pid_offset[gpqa/gpqa_main/223],0.4540891259159833,0.9337911072136397,-1.0621668972974079,1.9333144272526304,8154.331644417507,2894.0800306948177,1.0005567270321134,0.010376626686011376,0.007091959269815044
v_1|pid_offset[gpqa/gpqa_main/240],-0.3093103956215284,0.7651576744957693,-1.491375161073177,0.9493220045301488,8703.507444594132,2819.9295409755077,1.0004645276760487,0.008277194765603943,0.006098629180218673
v_1|pid_offset[gpqa/gpqa_main/241],-0.062020868904101314,0.7576051235164737,-1.2520935743834165,1.1398842426076736,10778.256493829203,3096.106706185526,0.9999193865035292,0.0073111294500302505,0.005124773097856559
v_1|pid_offset[gpqa/gpqa_main/248],-0.4955626400060725,1.0032847897407835,-2.059521476809295,1.0862266716655586,7670.816165242851,3000.827866507949,1.0008767205536595,0.011446241448928899,0.008228821121898783
v_1|pid_offset[gpqa/gpqa_main/264],0.5386010165628503,0.869531353631706,-0.8561922949015097,1.9301757198409248,9382.318586256455,2724.4559057233796,1.0037170300155327,0.009000601624127679,0.0064954217085027455
v_1|pid_offset[gpqa/gpqa_main/291],0.7471234930369549,0.6762673511920548,-0.3343459083237799,1.8205025602613698,9627.639308457155,3051.343243198534,1.0006643601104912,0.006911720671293734,0.005367412936172134
v_1|pid_offset[gpqa/gpqa_main/293],-0.4870432592955013,0.7534830503442099,-1.7286444478076002,0.699216382313336,8110.305209165264,3152.2892856004696,1.0011263892256002,0.008354167156045962,0.005844223512632622
v_1|pid_offset[gpqa/gpqa_main/295],0.7668332284398971,0.7897293215287374,-0.456732081760918,2.018398932488129,8150.571081312626,2985.882986933318,1.000697433187974,0.008748916413635538,0.0065634652107475775
v_1|pid_offset[gpqa/gpqa_main/30],-0.15600131411537138,0.7344686463331102,-1.3424153992668317,1.0037310952133895,7773.099078728982,2600.152621574115,1.0014801394356267,0.008361119225350674,0.006329115083291439
v_1|pid_offset[gpqa/gpqa_main/32],0.15711361338980145,0.7950070389299794,-1.1119580611049826,1.4210259135552732,9014.331352455387,2973.573047486968,1.0012933812072318,0.00839654994117359,0.005857659714500557
v_1|pid_offset[gpqa/gpqa_main/324],0.18091946060254488,0.802847964562557,-1.1058307960537606,1.46116837448492,8115.528270474738,2807.5956328465786,0.9994762120973212,0.008907319877502352,0.006287218901686131
v_1|pid_offset[gpqa/gpqa_main/325],-0.6466906874961716,0.7311127355322796,-1.793860414855753,0.5112328438402544,10047.152756289113,2922.0564655241797,1.0004566794638128,0.007263583741399449,0.005535352400493635
v_1|pid_offset[gpqa/gpqa_main/326],0.28226271004253733,0.9591334339157154,-1.2064216502770533,1.804573584560524,7787.033833607821,2779.603615442258,0.9997700038000614,0.010832341841168295,0.007775500065053768
v_1|pid_offset[gpqa/gpqa_main/329],0.7737735139603761,0.7186817778933574,-0.37689597442438,1.9303925872971621,8315.206448608267,2976.3739521328484,1.000322166010661,0.007887758072861968,0.00582841745818841
v_1|pid_offset[gpqa/gpqa_main/33],-0.7371217910787938,0.6793430001362754,-1.8183558436691798,0.3479175962982578,8360.962178138194,2841.3263834985337,1.0012898445253662,0.0074243313769725705,0.005552631626699562
v_1|pid_offset[gpqa/gpqa_main/337],0.8072532074056299,0.8297173417952343,-0.5200623713870139,2.1161983776594715,9595.162063619267,3064.644722582612,1.0013485694201114,0.008491878642080642,0.006217385754821008
v_1|pid_offset[gpqa/gpqa_main/348],0.04292684846881736,0.7442579856050701,-1.131178948495599,1.2403767364700857,9268.004576949988,2827.0480253488213,1.001661241286792,0.007742985019905302,0.005339849105204008
v_1|pid_offset[gpqa/gpqa_main/352],0.38683325123119955,0.7845005887377313,-0.8252782545512695,1.6564656547670344,8695.808578138216,3378.65049754484,1.0007362500345458,0.008401947385041,0.006129266725327718
v_1|pid_offset[gpqa/gpqa_main/354],0.5908903094087992,0.9896212794697965,-0.972580973654183,2.16373961051947,8566.52105795562,2421.6747031169,1.0007569249617374,0.010712030598047059,0.0075718326927291975
v_1|pid_offset[gpqa/gpqa_main/357],-0.26809425693659034,0.8045919340542675,-1.5602805277808176,1.0104767272459603,7750.839423121212,2960.8980127553505,1.0022189591421558,0.009148424180464977,0.006401042098070079
v_1|pid_offset[gpqa/gpqa_main/358],-0.4992989361005316,0.783140852547377,-1.7893708191177762,0.7146362680401689,6946.248659799139,2871.8017523183557,1.0010640828362507,0.009456396572150673,0.00686301641503297
v_1|pid_offset[gpqa/gpqa_main/36],0.18022856283046065,0.9855780804755226,-1.4081552013327956,1.7464861686349642,9942.838334159918,3298.2180788556975,1.0001773788389514,0.009899649872759816,0.00695992501358397
v_1|pid_offset[gpqa/gpqa_main/361],0.40138144268418696,0.7644260492203129,-0.8148282095423317,1.6159857931416868,7440.387481944211,2659.932898010745,1.001444629378209,0.008846223370212273,0.006473602706229421
v_1|pid_offset[gpqa/gpqa_main/362],-0.1778761711986524,0.7065228555039588,-1.2799628692954452,0.9364361665206176,9275.005826310698,2926.1306364636853,1.0023252728523155,0.007368577341816149,0.005427998168438586
v_1|pid_offset[gpqa/gpqa_main/369],-0.2109268728555507,0.8378179126975404,-1.5740885803182367,1.121209807376949,9526.36967596195,2401.3956668054298,1.0023800530596891,0.008570089741616495,0.006222252174041107
v_1|pid_offset[gpqa/gpqa_main/371],-0.3061945886864741,0.8572287874759679,-1.672226764873823,1.0879966727927366,9364.263864312166,2888.414408718621,0.9996719107558903,0.008859881190132176,0.006349734970526761
v_1|pid_offset[gpqa/gpqa_main/376],-0.4506874127521058,0.7056750724377416,-1.5939405932803266,0.6406548132831583,7710.623414371741,2524.0374587835563,1.0012834371790988,0.008077444018429763,0.00589650097838137
v_1|pid_offset[gpqa/gpqa_main/377],0.8220837860597193,0.7213412796523209,-0.31752089051614224,1.9429033077413693,7596.872048932387,3027.4678566611788,1.000796876919045,0.00828834539782892,0.006114073539880039
v_1|pid_offset[gpqa/gpqa_main/59],0.8159846038107851,0.7781410073626779,-0.42436999119398366,2.074131557061902,7876.555389939642,2615.187463884052,1.001176046031836,0.008771207032943783,0.006328042320620347
v_1|pid_offset[gpqa/gpqa_main/63],0.41465010614630404,0.8515060079288764,-0.9563476421654642,1.7759491653419046,8597.083962215138,2705.779639685179,1.0020148977242844,0.009181210320442591,0.006510114113645232
v_1|pid_offset[gpqa/gpqa_main/66],-0.41380539370869135,0.7616136889592897,-1.6194092189839775,0.8105071165446905,8277.002796505023,2638.743457642295,1.0018948010428093,0.008330870093419073,0.006431274377088676
v_1|pid_offset[gpqa/gpqa_main/7],0.5261017268684535,0.7641843058732654,-0.6853779568964045,1.7293390350017086,9331.373040323135,3126.5738514148443,1.001545406520864,0.007925131314379287,0.005848678227925399
v_1|pid_offset[gpqa/gpqa_main/70],0.2961181635225306,0.8454809099715178,-1.0400186331767618,1.6522440911366745,8275.786273603588,2733.900969210905,1.0042425196651015,0.009243460951526337,0.006908169669866324
v_1|pid_offset[gpqa/gpqa_main/73],-0.506926113538301,0.7423135217871141,-1.6887963596004196,0.6693943095947977,7831.156440271521,2828.7901855919085,1.0034495708354625,0.008403696083086113,0.0058228165151257335
v_1|pid_offset[gpqa/gpqa_main/89],0.544334881095342,0.9094470226041195,-0.9296301013500552,2.0128581580811153,8328.991910811665,2807.3649457599777,1.002884658308704,0.010006169241778563,0.0070870632869927
v_1|pid_offset[gpqa/gpqa_main/91],-0.08399854966679797,0.7502597249137439,-1.2664798857247077,1.092370592700779,8917.319399844102,2427.4027820777633,1.001043274698862,0.007974374920563194,0.0058371374718447396
v_1|pid_offset[gpqa/gpqa_main/95],-0.509419424166263,0.734425254630021,-1.6618325799486757,0.6634787465025377,9500.21284315908,2921.9202460215265,1.0006541956671549,0.007557663254142855,0.005573169042755193
v_1|pid_offset[gpqa/gpqa_main/98],-0.8720172104670976,0.7142744253761263,-2.01000657309913,0.26535196315891446,8766.323709775454,2950.181810516139,0.9999019974818399,0.0076401609227556965,0.0054870821956334035
v_Intercept,0.049638482803668296,0.030539740367556422,0.0013215840953441237,0.0980301126462364,3586.410815846656,3024.4815389391874,1.001541665375653,0.0005103190468059367,0.0003612020120313565
